universe,family,signal,own_horizon,fwd_horizon,method,region,n_periods,mean_ic,std_ic,analytic_p,bh_significant
realistic,mean_reversion,distance_from_ma,1D,7D,spearman,design,113,0.0031222316593148584,0.23859213859862882,0.8893657916326978,False
realistic,mean_reversion,distance_from_ma,1D,14D,spearman,design,113,-0.014367973551786812,0.2417576982708121,0.5275415240872303,False
realistic,mean_reversion,distance_from_ma,1D,30D,spearman,design,113,-0.04341351817858024,0.25593987102793214,0.0713683105670034,False
realistic,mean_reversion,distance_from_ma,1D,1H,spearman,validation,83,-0.01862789503880183,0.22908243632485883,0.4588043075438816,False
realistic,mean_reversion,distance_from_ma,1D,4H,spearman,validation,83,-0.027342452516834256,0.24199972594830327,0.30331682800189064,False
realistic,mean_reversion,distance_from_ma,1D,12H,spearman,validation,83,0.019056677839176254,0.2592928212976377,0.5031321813274267,False
realistic,mean_reversion,distance_from_ma,1D,1D,spearman,validation,83,0.036512969169912736,0.23350738243883332,0.15427984186522267,False
realistic,mean_reversion,distance_from_ma,1D,1D,pearson,validation,83,0.038589462727286535,0.23459893294149034,0.13398099993077703,False
realistic,mean_reversion,distance_from_ma,1D,3D,spearman,validation,83,0.02233897998007067,0.2463078632100359,0.4086486559340934,False
realistic,mean_reversion,distance_from_ma,1D,7D,spearman,validation,83,0.008944046864148323,0.22415420253120535,0.7162177776632246,False
realistic,mean_reversion,distance_from_ma,1D,14D,spearman,validation,83,-0.008312951052329612,0.2399924630681085,0.7523283837110579,False
realistic,mean_reversion,distance_from_ma,1D,30D,spearman,validation,83,0.032013769363166945,0.2188247858916323,0.18258297830099812,False
realistic,mean_reversion,distance_from_ma,3D,1H,spearman,design,113,-0.008522836242088822,0.2674170950352915,0.7347658098605434,False
realistic,mean_reversion,distance_from_ma,3D,4H,spearman,design,113,-0.006898362512214948,0.27373135717080327,0.7887820056751318,False
realistic,mean_reversion,distance_from_ma,3D,12H,spearman,design,113,0.006012265176214871,0.2501741357650496,0.7983623680220469,False
realistic,mean_reversion,distance_from_ma,3D,1D,spearman,design,113,0.0015530105847648883,0.2658938915497658,0.9504930256393497,False
realistic,mean_reversion,distance_from_ma,3D,3D,spearman,design,113,-0.008155017945697143,0.23471602087456558,0.7118774426966694,False
realistic,mean_reversion,distance_from_ma,3D,3D,pearson,design,113,-0.005773160893952323,0.2375004783107271,0.7961001059836731,False
realistic,mean_reversion,distance_from_ma,3D,7D,spearman,design,113,0.01124597020922947,0.2441606715866564,0.6244017919044622,False
realistic,mean_reversion,distance_from_ma,3D,14D,spearman,design,113,-0.010137264034631084,0.2506219415367548,0.6672154944144364,False
realistic,mean_reversion,distance_from_ma,3D,30D,spearman,design,113,-0.020998292190653623,0.2535180679147363,0.378605060754877,False
realistic,mean_reversion,distance_from_ma,3D,1H,spearman,validation,83,-0.020548358848929554,0.245534088837553,0.44579878237956005,False
realistic,mean_reversion,distance_from_ma,3D,4H,spearman,validation,83,-0.04395023703837908,0.22978239951160745,0.081413471387547,False
realistic,mean_reversion,distance_from_ma,3D,12H,spearman,validation,83,0.006292840535072617,0.2596030747718657,0.8252177287176389,False
realistic,mean_reversion,distance_from_ma,3D,1D,spearman,validation,83,0.024648971827158264,0.23426171352219066,0.3377612777638005,False
realistic,mean_reversion,distance_from_ma,3D,3D,spearman,validation,83,-0.014210224356070897,0.21435772197036482,0.5458770122924661,False
realistic,mean_reversion,distance_from_ma,3D,3D,pearson,validation,83,-0.0116997379133592,0.23294706771338572,0.6472611065768393,False
realistic,mean_reversion,distance_from_ma,3D,7D,spearman,validation,83,-0.025572968565993292,0.24024409367397556,0.33216256740726224,False
realistic,mean_reversion,distance_from_ma,3D,14D,spearman,validation,83,-0.06412718543346319,0.24003247582793677,0.014935157869381682,False
realistic,mean_reversion,distance_from_ma,3D,30D,spearman,validation,83,0.0024790892894887874,0.22870753625123091,0.9213343067878779,False
realistic,mean_reversion,distance_from_ma,7D,1H,spearman,design,113,0.011022904737116082,0.26205530401794674,0.6547748722416115,False
realistic,mean_reversion,distance_from_ma,7D,4H,spearman,design,113,0.004135958062777981,0.25284602630124187,0.8619567551390878,False
realistic,mean_reversion,distance_from_ma,7D,12H,spearman,design,113,-0.004097829164269341,0.25156208638062727,0.8625255682221927,False
realistic,mean_reversion,distance_from_ma,7D,1D,spearman,design,113,-0.004432998164333264,0.26187796175006606,0.8571963852751668,False
realistic,mean_reversion,distance_from_ma,7D,3D,spearman,design,113,0.0042311661506707855,0.2713272651438007,0.8683379780193077,False
realistic,mean_reversion,distance_from_ma,7D,7D,spearman,design,113,0.003950793172415681,0.2485390184329844,0.8658143218452777,False
realistic,mean_reversion,distance_from_ma,7D,7D,pearson,design,113,-0.0010940984251123246,0.23690333296772265,0.960844742992975,False
realistic,mean_reversion,distance_from_ma,7D,14D,spearman,design,113,-0.011943021269989137,0.22992497322977481,0.5808366979686155,False
realistic,mean_reversion,distance_from_ma,7D,30D,spearman,design,113,-0.020509466012767475,0.2443108071803618,0.37218811150935804,False
realistic,mean_reversion,distance_from_ma,7D,1H,spearman,validation,83,-0.04725367635957363,0.226673826167678,0.05753670668668098,False
realistic,mean_reversion,distance_from_ma,7D,4H,spearman,validation,83,-0.04138357943050397,0.22130959726527116,0.08845641441671609,False
realistic,mean_reversion,distance_from_ma,7D,12H,spearman,validation,83,-0.0014947006069390286,0.22207663333369215,0.9511056847490973,False
realistic,mean_reversion,distance_from_ma,7D,1D,spearman,validation,83,0.005151432798864635,0.22140440242229525,0.8321279894711375,False
realistic,mean_reversion,distance_from_ma,7D,3D,spearman,validation,83,-0.02953468007367817,0.2182580711663464,0.21764151588135694,False
realistic,mean_reversion,distance_from_ma,7D,7D,spearman,validation,83,-0.03597246127366609,0.2324192233847925,0.1585223875371441,False
realistic,mean_reversion,distance_from_ma,7D,7D,pearson,validation,83,-0.04620743734623865,0.24886446968087703,0.0907294336361866,False
realistic,mean_reversion,distance_from_ma,7D,14D,spearman,validation,83,-0.06600235528580488,0.21054923928119243,0.004291342183061913,False
realistic,mean_reversion,distance_from_ma,7D,30D,spearman,validation,83,0.009179575444635681,0.20943265536092567,0.6896600198215219,False
realistic,mean_reversion,distance_from_ma,14D,1H,spearman,design,113,0.024508205704265866,0.2539849818458523,0.3050081306910898,False
realistic,mean_reversion,distance_from_ma,14D,4H,spearman,design,113,0.012541667808250449,0.23359118000805304,0.5681761105312844,False
realistic,mean_reversion,distance_from_ma,14D,12H,spearman,design,113,0.006422778706265922,0.25274656297655923,0.7870582795009298,False
realistic,mean_reversion,distance_from_ma,14D,1D,spearman,design,113,0.005436450313707221,0.2627775122933105,0.8259327810387049,False
realistic,mean_reversion,distance_from_ma,14D,3D,spearman,design,113,0.004783921020667228,0.2585307394581414,0.844059944252534,False
realistic,mean_reversion,distance_from_ma,14D,7D,spearman,design,113,-0.009718302784551174,0.20795759033203837,0.6193516481108987,False
realistic,mean_reversion,distance_from_ma,14D,14D,spearman,design,113,-0.023802021973204746,0.19930977114602247,0.20427135728603063,False
realistic,mean_reversion,distance_from_ma,14D,14D,pearson,design,113,-0.02471432088226997,0.19340603825082245,0.17434651449088312,False
realistic,mean_reversion,distance_from_ma,14D,30D,spearman,design,113,-0.04078673388312009,0.22201580863674586,0.05083451221366194,False
realistic,mean_reversion,distance_from_ma,14D,1H,spearman,validation,83,-0.05617960564060754,0.22362966509647217,0.022096957717879673,False
realistic,mean_reversion,distance_from_ma,14D,4H,spearman,validation,83,-0.026660023552858046,0.22458143210612058,0.2794756416703814,False
realistic,mean_reversion,distance_from_ma,14D,12H,spearman,validation,83,-0.01210858471479905,0.22207405831530153,0.6193679997022254,False
realistic,mean_reversion,distance_from_ma,14D,1D,spearman,validation,83,-0.010538394178216627,0.23570693671316767,0.6837692655624221,False
realistic,mean_reversion,distance_from_ma,14D,3D,spearman,validation,83,-0.054144397137421856,0.23637340562587628,0.03690051288583089,False
realistic,mean_reversion,distance_from_ma,14D,7D,spearman,validation,83,-0.08702177129570915,0.2453221357047197,0.0012305877046445662,False
realistic,mean_reversion,distance_from_ma,14D,14D,spearman,validation,83,-0.04137150104176103,0.19978833530056309,0.05921978011064512,False
realistic,mean_reversion,distance_from_ma,14D,14D,pearson,validation,83,-0.059038339405562884,0.22645904671525297,0.017543779125876548,False
realistic,mean_reversion,distance_from_ma,14D,30D,spearman,validation,83,-0.005830842165655099,0.2080749004474864,0.7984914809449914,False
realistic,mean_reversion,distance_from_ma,30D,1H,spearman,design,113,0.02409403910609423,0.2192580589634658,0.2427520638170696,False
realistic,mean_reversion,distance_from_ma,30D,4H,spearman,design,113,0.013510644127236363,0.24370830072659422,0.5556522964942361,False
realistic,mean_reversion,distance_from_ma,30D,12H,spearman,design,113,-0.0011874754559485637,0.24527632224846227,0.9589553438933718,False
realistic,mean_reversion,distance_from_ma,30D,1D,spearman,design,113,0.0008819876343644086,0.2576142147866764,0.9709680577195707,False
realistic,mean_reversion,distance_from_ma,30D,3D,spearman,design,113,0.001559403453975909,0.2506471115849964,0.9472699031729155,False
realistic,mean_reversion,distance_from_ma,30D,7D,spearman,design,113,-0.021224325780614995,0.18854835815271534,0.23146102696912652,False
realistic,mean_reversion,distance_from_ma,30D,14D,spearman,design,113,-0.048801793656447205,0.16745875803834745,0.0019489837539665535,False
realistic,mean_reversion,distance_from_ma,30D,30D,spearman,design,113,-0.041145647825967836,0.2281772899386138,0.0552555439833379,False
realistic,mean_reversion,distance_from_ma,30D,30D,pearson,design,113,-0.02640780332410621,0.2580649141425285,0.27669061934726535,False
realistic,mean_reversion,distance_from_ma,30D,1H,spearman,validation,83,-0.03257541443971374,0.2363906441142391,0.2093161918990043,False
realistic,mean_reversion,distance_from_ma,30D,4H,spearman,validation,83,-0.015101005525862856,0.2306638443171954,0.5508825862605824,False
realistic,mean_reversion,distance_from_ma,30D,12H,spearman,validation,83,-0.012168976658513748,0.223086538310936,0.6192186261788881,False
realistic,mean_reversion,distance_from_ma,30D,1D,spearman,validation,83,-0.003043753963221305,0.2565001103914505,0.9139093902184225,False
realistic,mean_reversion,distance_from_ma,30D,3D,spearman,validation,83,-0.015306338134492854,0.2626939890707593,0.5955325613238471,False
realistic,mean_reversion,distance_from_ma,30D,7D,spearman,validation,83,-0.02102545520427574,0.2774532585657819,0.4899488323956248,False
realistic,mean_reversion,distance_from_ma,30D,14D,spearman,validation,83,0.027780294108765896,0.21976372309402098,0.24946561353621288,False
realistic,mean_reversion,distance_from_ma,30D,30D,spearman,validation,83,-0.03125887006673309,0.2108059793160285,0.1767212949321223,False
realistic,mean_reversion,distance_from_ma,30D,30D,pearson,validation,83,-0.05075508279078615,0.2248439290507884,0.03973037633186806,False
realistic,mean_reversion,return_zscore,1H,1H,spearman,design,113,0.010661022676420355,0.21908016192153273,0.6049529416721765,False
realistic,mean_reversion,return_zscore,1H,1H,pearson,design,113,0.009527536303701581,0.22001280982584523,0.64527740263733,False
realistic,mean_reversion,return_zscore,1H,4H,spearman,design,113,0.019912189375051376,0.23935217983330165,0.37651096596581224,False
realistic,mean_reversion,return_zscore,1H,12H,spearman,design,113,0.04080134615560242,0.2283186983140594,0.057479846044025076,False
realistic,mean_reversion,return_zscore,1H,1D,spearman,design,113,0.018860790706594695,0.20769585859605896,0.3343845835488266,False
realistic,mean_reversion,return_zscore,1H,3D,spearman,design,113,0.0023607952729298542,0.2460289739915081,0.9187546017901597,False
realistic,mean_reversion,return_zscore,1H,7D,spearman,design,113,-0.017068732476688858,0.2538623663991437,0.4747757360126098,False
realistic,mean_reversion,return_zscore,1H,14D,spearman,design,113,-0.03081180306309761,0.24191384495817214,0.1757593085371586,False
realistic,mean_reversion,return_zscore,1H,30D,spearman,design,113,-0.010531567074897033,0.26306454063086654,0.6704219881551338,False
realistic,mean_reversion,return_zscore,1H,1H,spearman,validation,83,-0.033040432406317,0.2159246906433308,0.16329852109939624,False
realistic,mean_reversion,return_zscore,1H,1H,pearson,validation,83,-0.03365807003104411,0.2220763687504161,0.1673452256634076,False
realistic,mean_reversion,return_zscore,1H,4H,spearman,validation,83,-0.027112963130718357,0.20731656542722587,0.233470297523515,False
realistic,mean_reversion,return_zscore,1H,12H,spearman,validation,83,0.011302352266207686,0.2110624303545693,0.6256476249786214,False
realistic,mean_reversion,return_zscore,1H,1D,spearman,validation,83,0.03956578192469124,0.2528808174616808,0.15403576913908176,False
realistic,mean_reversion,return_zscore,1H,3D,spearman,validation,83,0.04458737204456926,0.2584586482524354,0.11602837094394065,False
realistic,mean_reversion,return_zscore,1H,7D,spearman,validation,83,0.06734909563064288,0.24346690565255746,0.011729615495890569,False
realistic,mean_reversion,return_zscore,1H,14D,spearman,validation,83,0.001440347857595793,0.19402276059004572,0.9460783920716678,False
realistic,mean_reversion,return_zscore,1H,30D,spearman,validation,83,-0.025391792734849174,0.21295139435885813,0.2773439163139171,False
realistic,mean_reversion,return_zscore,4H,1H,spearman,design,113,0.010661022676420355,0.21908016192153273,0.6049529416721765,False
realistic,mean_reversion,return_zscore,4H,4H,spearman,design,113,0.019912189375051376,0.23935217983330165,0.37651096596581224,False
realistic,mean_reversion,return_zscore,4H,4H,pearson,design,113,0.022858386536851114,0.23596860638844855,0.3031287515761404,False
realistic,mean_reversion,return_zscore,4H,12H,spearman,design,113,0.04080134615560242,0.2283186983140594,0.057479846044025076,False
realistic,mean_reversion,return_zscore,4H,1D,spearman,design,113,0.018860790706594695,0.20769585859605896,0.3343845835488266,False
realistic,mean_reversion,return_zscore,4H,3D,spearman,design,113,0.0023607952729298542,0.2460289739915081,0.9187546017901597,False
realistic,mean_reversion,return_zscore,4H,7D,spearman,design,113,-0.017068732476688858,0.2538623663991437,0.4747757360126098,False
realistic,mean_reversion,return_zscore,4H,14D,spearman,design,113,-0.03081180306309761,0.24191384495817214,0.1757593085371586,False
realistic,mean_reversion,return_zscore,4H,30D,spearman,design,113,-0.010531567074897033,0.26306454063086654,0.6704219881551338,False
